PWGTP,EDUCATION,ST,percentage,GEOID,65-69,70-74,75-79,80-84,85+,Male,Female,Other,Hispanic,Black
15,16,23,6.743700149,2300900,0,0,1,0,0,0,1,1,0,0
24,18,23,2.857667742,2300200,0,1,0,0,0,1,0,1,0,0
11,14,23,30.31559491,2300500,0,0,0,0,1,0,1,1,0,0
13,19,23,4.889795825,2300300,0,0,1,0,0,0,1,1,0,0
14,16,23,11.14769391,2300300,0,0,0,1,0,1,0,1,0,0
8,12,23,9.154741059,2300500,0,0,1,0,0,1,0,1,0,0
10,12,23,10.23037239,2300500,0,0,1,0,0,0,1,1,0,0
8,12,23,3.564379297,2300300,1,0,0,0,0,0,1,1,0,0
9,12,23,9.154741059,2300100,0,0,1,0,0,1,0,1,0,0
9,12,23,10.23037239,2300100,0,0,1,0,0,0,1,1,0,0
7,18,23,1.625171798,2300500,1,0,0,0,0,1,0,1,0,0
7,16,23,2.291587488,2300500,1,0,0,0,0,0,1,1,0,0
9,18,23,1.833980414,2300600,1,0,0,0,0,0,1,1,0,0
4,12,23,3.164907227,2300200,1,0,0,0,0,1,0,1,0,0
3,11,23,3.976574418,2300200,1,0,0,0,0,0,1,1,0,0
23,12,23,9.154741059,2300700,0,0,1,0,0,1,0,1,0,0
22,12,23,10.23037239,2300700,0,0,1,0,0,0,1,1,0,0
18,14,23,4.43061433,2300100,0,1,0,0,0,1,0,1,0,0
6,18,23,4.846791248,2300400,0,0,1,0,0,1,0,1,0,0
6,18,23,5.446609089,2300400,0,0,1,0,0,0,1,1,0,0
2,12,23,10.23037239,2300300,0,0,1,0,0,0,1,1,0,0
18,18,23,3.219649661,2300900,0,1,0,0,0,0,1,1,0,0
48,14,23,8.322500058,2300800,0,0,1,0,0,0,1,1,0,0
12,12,23,10.23037239,2300900,0,0,1,0,0,0,1,1,0,0
5,12,23,18.27410738,2300200,0,0,0,1,0,0,1,1,0,0
4,12,23,32.56588642,2300200,0,0,0,0,1,1,0,1,0,0
12,12,23,3.164907227,2300500,1,0,0,0,0,1,0,1,0,0
9,16,23,4.008883577,2300500,0,1,0,0,0,0,1,1,0,0
8,14,23,13.60709407,2300500,0,0,0,1,0,1,0,1,0,0
9,14,23,8.322500058,2300200,0,0,1,0,0,0,1,1,0,0
12,16,23,6.010117428,2300200,0,0,1,0,0,1,0,1,0,0
2,12,23,16.50827556,2300100,0,0,0,1,0,1,0,1,0,0
1,12,23,10.23037239,2300100,0,0,1,0,0,0,1,1,0,0
7,11,23,6.121631027,2300500,0,1,0,0,0,1,0,1,0,0
17,12,23,5.499823433,2300600,0,1,0,0,0,1,0,1,0,0
12,12,23,6.175212911,2300600,0,1,0,0,0,0,1,1,0,0
3,12,23,3.564379297,2300500,1,0,0,0,0,0,1,1,0,0
5,12,23,3.164907227,2300500,1,0,0,0,0,1,0,1,0,0
13,19,23,1.640084305,2300500,1,0,0,0,0,0,1,1,0,0
12,18,23,2.857667742,2300500,0,1,0,0,0,1,0,1,0,0
18,16,23,3.561434185,2300800,0,1,0,0,0,1,0,1,0,0
13,18,23,3.219649661,2300800,0,1,0,0,0,0,1,1,0,0
14,12,23,32.56588642,2300800,0,0,0,0,1,1,0,1,0,0
15,12,23,35.32267164,2300800,0,0,0,0,1,0,1,1,0,0
19,12,23,32.56588642,2300600,0,0,0,0,1,1,0,1,0,0
23,14,23,2.860048137,2300600,1,0,0,0,0,0,1,1,0,0
23,14,23,2.860048137,2300600,1,0,0,0,0,0,1,1,0,0
31,12,23,5.499823433,2300600,0,1,0,0,0,1,0,1,0,0
31,12,23,5.499823433,2300600,0,1,0,0,0,1,0,1,0,0
23,12,23,32.56588642,2300600,0,0,0,0,1,1,0,1,0,0
29,14,23,8.322500058,2300600,0,0,1,0,0,0,1,1,0,0
29,14,23,8.322500058,2300600,0,0,1,0,0,0,1,1,0,0
11,16,23,6.010117428,2300500,0,0,1,0,0,1,0,1,0,0
4,16,23,3.561434185,2300500,0,1,0,0,0,1,0,1,0,0
34,12,23,35.32267164,2301000,0,0,0,0,1,0,1,1,0,0
27,12,23,6.175212911,2300300,0,1,0,0,0,0,1,1,0,0
28,12,23,9.154741059,2300300,0,0,1,0,0,1,0,1,0,0
16,18,23,3.219649661,2300900,0,1,0,0,0,0,1,1,0,0
3,14,23,4.43061433,2300900,0,1,0,0,0,1,0,1,0,0
7,16,23,4.008883577,2300100,0,1,0,0,0,0,1,1,0,0
7,12,23,3.164907227,2300500,1,0,0,0,0,1,0,1,0,0
22,8,23,43.21637368,2300600,0,0,0,0,1,1,0,1,0,0
34,8,23,46.25630518,2300600,0,0,0,0,1,0,1,1,0,0
17,12,23,10.23037239,2300400,0,0,1,0,0,0,1,1,0,0
37,14,23,7.430859588,2300300,0,0,1,0,0,1,0,1,0,0
14,18,23,3.219649661,2300500,0,1,0,0,0,0,1,1,0,0
15,12,23,5.499823433,2300400,0,1,0,0,0,1,0,1,0,0
10,16,23,2.031756168,2300500,1,0,0,0,0,1,0,1,0,0
6,14,23,2.860048137,2300300,1,0,0,0,0,0,1,1,0,0
49,14,23,30.31559491,2300900,0,0,0,0,1,0,1,1,0,0
17,14,23,2.537435845,2300200,1,0,0,0,0,1,0,1,0,0
17,14,23,4.981624362,2300200,0,1,0,0,0,0,1,1,0,0
9,18,23,4.846791248,2300700,0,0,1,0,0,1,0,1,0,0
9,18,23,5.446609089,2300700,0,0,1,0,0,0,1,1,0,0
10,16,23,12.42545854,2301000,0,0,0,1,0,0,1,1,0,0
9,18,23,9.086064505,2301000,0,0,0,1,0,1,0,1,0,0
2,12,23,5.499823433,2300100,0,1,0,0,0,1,0,1,0,0
3,14,23,2.860048137,2300100,1,0,0,0,0,0,1,1,0,0
5,16,23,12.42545854,2300500,0,0,0,1,0,0,1,1,0,0
5,18,23,9.086064505,2300500,0,0,0,1,0,1,0,1,0,0
18,16,23,4.008883577,2300900,0,1,0,0,0,0,1,1,0,0
8,16,23,2.291587488,2300500,1,0,0,0,0,0,1,1,0,0
6,16,23,3.561434185,2300500,0,1,0,0,0,1,0,1,0,0
29,12,23,10.23037239,2300700,0,0,1,0,0,0,1,1,0,0
16,18,23,5.446609089,2301000,0,0,1,0,0,0,1,1,0,0
9,16,23,3.561434185,2300800,0,1,0,0,0,1,0,1,0,0
9,12,23,10.23037239,2300800,0,0,1,0,0,0,1,1,0,0
5,16,23,11.14769391,2300300,0,0,0,1,0,1,0,1,0,0
5,14,23,15.11879158,2300300,0,0,0,1,0,0,1,1,0,0
4,12,23,16.50827556,2300200,0,0,0,1,0,1,0,1,0,0
9,14,23,2.860048137,2300600,1,0,0,0,0,0,1,1,0,0
13,14,23,7.430859588,2300800,0,0,1,0,0,1,0,1,0,0
13,12,23,35.32267164,2300800,0,0,0,0,1,0,1,1,0,0
42,12,23,5.499823433,2300200,0,1,0,0,0,1,0,1,0,0
56,12,23,3.564379297,2300200,1,0,0,0,0,0,1,1,0,0
8,12,23,3.164907227,2300500,1,0,0,0,0,1,0,1,0,0
10,14,23,2.537435845,2300200,1,0,0,0,0,1,0,1,0,0
29,18,23,3.219649661,2300700,0,1,0,0,0,0,1,1,0,0
30,16,23,6.010117428,2300700,0,0,1,0,0,1,0,1,0,0
11,16,23,6.743700149,2300500,0,0,1,0,0,0,1,1,0,0
19,14,23,2.860048137,2300200,1,0,0,0,0,0,1,1,0,0
5,12,23,3.564379297,2300100,1,0,0,0,0,0,1,1,0,0
4,12,23,5.499823433,2300200,0,1,0,0,0,1,0,1,0,0
6,12,23,3.564379297,2300200,1,0,0,0,0,0,1,1,0,0
15,12,23,6.175212911,2300300,0,1,0,0,0,0,1,1,0,0
34,12,23,6.175212911,2301000,0,1,0,0,0,0,1,1,0,0
43,14,23,2.537435845,2301000,1,0,0,0,0,1,0,1,0,0
4,24,23,5.404095231,2300100,0,0,0,1,0,0,1,1,0,0
4,12,23,9.154741059,2300100,0,0,1,0,0,1,0,1,0,0
16,18,23,1.833980414,2300400,1,0,0,0,0,0,1,1,0,0
16,19,23,1.453025048,2300400,1,0,0,0,0,1,0,1,0,0
14,14,23,4.981624362,2300400,0,1,0,0,0,0,1,1,0,0
12,18,23,10.15452867,2300900,0,0,0,1,0,0,1,1,0,0
17,12,23,9.154741059,2300900,0,0,1,0,0,1,0,1,0,0
14,14,23,15.11879158,2300900,0,0,0,1,0,0,1,1,0,0
6,12,23,3.164907227,2300500,1,0,0,0,0,1,0,1,0,0
5,12,23,3.564379297,2300500,1,0,0,0,0,0,1,1,0,0
4,16,23,6.010117428,2300100,0,0,1,0,0,1,0,1,0,0
3,18,23,5.446609089,2300100,0,0,1,0,0,0,1,1,0,0
41,18,23,3.219649661,2300300,0,1,0,0,0,0,1,1,0,0
4,16,23,2.291587488,2300500,1,0,0,0,0,0,1,1,0,0
5,14,23,2.537435845,2300500,1,0,0,0,0,1,0,1,0,0
14,14,23,2.537435845,2300100,1,0,0,0,0,1,0,1,0,0
21,14,23,2.537435845,2300500,1,0,0,0,0,1,0,1,0,0
5,11,23,3.532598484,2300200,1,0,0,0,0,1,0,1,0,0
50,24,23,2.510024256,2300700,0,0,1,0,0,1,0,1,0,0
4,14,23,4.981624362,2300200,0,1,0,0,0,0,1,1,0,0
3,12,23,32.56588642,2300200,0,0,0,0,1,1,0,1,0,0
12,14,23,7.430859588,2300400,0,0,1,0,0,1,0,1,0,0
12,12,23,6.175212911,2300400,0,1,0,0,0,0,1,1,0,0
14,14,23,2.860048137,2300700,1,0,0,0,0,0,1,1,0,0
11,14,23,2.860048137,2300200,1,0,0,0,0,0,1,1,0,0
12,14,23,2.537435845,2300200,1,0,0,0,0,1,0,1,0,0
3,16,23,11.14769391,2300100,0,0,0,1,0,1,0,1,0,0
3,14,23,8.322500058,2300100,0,0,1,0,0,0,1,1,0,0
8,14,23,42.93963903,2301000,0,0,0,0,1,0,1,0,1,0
6,18,23,5.446609089,2300500,0,0,1,0,0,0,1,1,0,0
8,18,23,19.6207019,2300500,0,0,0,0,1,1,0,1,0,0
23,16,23,25.73585981,2300800,0,0,0,0,1,0,1,1,0,0
8,14,23,4.43061433,2300500,0,1,0,0,0,1,0,1,0,0
25,14,23,2.537435845,2300200,1,0,0,0,0,1,0,1,0,0
25,12,23,3.564379297,2300200,1,0,0,0,0,0,1,1,0,0
5,18,23,19.6207019,2300500,0,0,0,0,1,1,0,1,0,0
6,16,23,12.42545854,2300500,0,0,0,1,0,0,1,1,0,0
6,9,23,12.41458109,2300200,0,0,1,0,0,1,0,1,0,0
6,18,23,5.446609089,2300200,0,0,1,0,0,0,1,1,0,0
35,16,23,4.008883577,2300900,0,1,0,0,0,0,1,1,0,0
23,12,23,3.564379297,2300200,1,0,0,0,0,0,1,1,0,0
21,12,23,3.164907227,2300200,1,0,0,0,0,1,0,1,0,0
26,12,23,3.164907227,2300400,1,0,0,0,0,1,0,1,0,0
11,16,23,6.743700149,2300900,0,0,1,0,0,0,1,1,0,0
13,12,23,9.154741059,2300900,0,0,1,0,0,1,0,1,0,0
89,18,23,2.857667742,2300800,0,1,0,0,0,1,0,1,0,0
19,16,23,2.031756168,2300900,1,0,0,0,0,1,0,1,0,0
6,12,23,32.56588642,2300500,0,0,0,0,1,1,0,1,0,0
5,12,23,10.23037239,2300500,0,0,1,0,0,0,1,1,0,0
5,14,23,2.860048137,2300500,1,0,0,0,0,0,1,1,0,0
5,14,23,2.860048137,2300500,1,0,0,0,0,0,1,1,0,0
3,14,23,15.11879158,2300100,0,0,0,1,0,0,1,1,0,0
3,12,23,32.56588642,2300100,0,0,0,0,1,1,0,1,0,0
5,16,23,6.010117428,2300500,0,0,1,0,0,1,0,1,0,0
5,12,23,10.23037239,2300500,0,0,1,0,0,0,1,1,0,0
96,16,23,2.031756168,2300900,1,0,0,0,0,1,0,1,0,0
9,12,23,3.564379297,2300700,1,0,0,0,0,0,1,1,0,0
5,12,23,10.23037239,2300300,0,0,1,0,0,0,1,1,0,0
5,0,23,28.28609571,2300300,0,0,1,0,0,1,0,1,0,0
20,12,23,10.23037239,2301000,0,0,1,0,0,0,1,1,0,0
17,0,23,65.4003878,2301000,0,0,0,0,1,1,0,1,0,0
14,18,23,4.846791248,2300900,0,0,1,0,0,1,0,1,0,0
13,16,23,6.743700149,2300900,0,0,1,0,0,0,1,1,0,0
23,14,23,2.537435845,2300700,1,0,0,0,0,1,0,1,0,0
20,18,23,10.15452867,2301000,0,0,0,1,0,0,1,1,0,0
5,11,23,18.13583657,2300100,0,0,0,1,0,1,0,1,0,0
3,14,23,2.537435845,2300200,1,0,0,0,0,1,0,1,0,0
13,14,23,13.60709407,2300800,0,0,0,1,0,1,0,1,0,0
15,12,23,10.23037239,2300800,0,0,1,0,0,0,1,1,0,0
11,14,23,30.31559491,2300300,0,0,0,0,1,0,1,1,0,0
10,18,23,1.833980414,2300400,1,0,0,0,0,0,1,1,0,0
2,12,23,16.50827556,2300100,0,0,0,1,0,1,0,1,0,0
5,12,23,3.164907227,2300100,1,0,0,0,0,1,0,1,0,0
5,12,23,3.564379297,2300100,1,0,0,0,0,0,1,1,0,0
9,14,23,4.981624362,2300200,0,1,0,0,0,0,1,1,0,0
18,14,23,2.537435845,2300400,1,0,0,0,0,1,0,1,0,0
17,12,23,3.564379297,2300400,1,0,0,0,0,0,1,1,0,0
8,18,23,1.625171798,2300500,1,0,0,0,0,1,0,1,0,0
14,18,23,1.833980414,2300500,1,0,0,0,0,0,1,1,0,0
10,16,23,23.45593817,2300700,0,0,0,0,1,1,0,1,0,0
8,12,23,35.32267164,2300700,0,0,0,0,1,0,1,1,0,0
7,12,23,35.32267164,2300500,0,0,0,0,1,0,1,1,0,0
21,12,23,35.32267164,2300800,0,0,0,0,1,0,1,1,0,0
7,14,23,2.537435845,2300500,1,0,0,0,0,1,0,1,0,0
5,16,23,25.73585981,2300500,0,0,0,0,1,0,1,1,0,0
12,12,23,18.27410738,2300200,0,0,0,1,0,0,1,1,0,0
13,12,23,16.50827556,2300200,0,0,0,1,0,1,0,1,0,0
3,12,23,35.32267164,2300200,0,0,0,0,1,0,1,1,0,0
16,12,23,6.175212911,2300500,0,1,0,0,0,0,1,1,0,0
9,14,23,2.860048137,2300600,1,0,0,0,0,0,1,1,0,0
15,12,23,9.154741059,2300400,0,0,1,0,0,1,0,1,0,0
15,18,23,3.219649661,2300400,0,1,0,0,0,0,1,1,0,0
12,18,23,3.219649661,2300700,0,1,0,0,0,0,1,1,0,0
18,12,23,3.164907227,2300800,1,0,0,0,0,1,0,1,0,0
18,5,23,12.73177356,2300800,0,1,0,0,0,0,1,1,0,0
5,16,23,2.031756168,2300100,1,0,0,0,0,1,0,1,0,0
20,14,23,27.78173331,2300800,0,0,0,0,1,1,0,1,0,0
9,12,23,6.175212911,2300100,0,1,0,0,0,0,1,1,0,0
6,12,23,9.154741059,2300100,0,0,1,0,0,1,0,1,0,0
16,16,23,3.561434185,2300900,0,1,0,0,0,1,0,1,0,0
14,12,23,6.175212911,2300900,0,1,0,0,0,0,1,1,0,0
10,12,23,5.499823433,2300500,0,1,0,0,0,1,0,1,0,0
32,14,23,2.537435845,2300200,1,0,0,0,0,1,0,1,0,0
43,14,23,2.860048137,2300200,1,0,0,0,0,0,1,1,0,0
2,18,23,3.219649661,2300100,0,1,0,0,0,0,1,1,0,0
4,16,23,3.561434185,2300100,0,1,0,0,0,1,0,1,0,0
32,12,23,3.164907227,2300900,1,0,0,0,0,1,0,1,0,0
10,9,23,8.473050535,2300600,0,1,0,0,0,0,1,1,0,0
14,12,23,3.164907227,2300600,1,0,0,0,0,1,0,1,0,0
28,12,23,10.23037239,2300900,0,0,1,0,0,0,1,1,0,0
21,12,23,10.22119228,2300200,0,1,0,0,0,0,1,0,1,0
4,12,23,16.50827556,2300200,0,0,0,1,0,1,0,1,0,0
3,14,23,2.860048137,2300200,1,0,0,0,0,0,1,1,0,0
17,24,23,2.510024256,2301000,0,0,1,0,0,1,0,1,0,0
34,14,23,4.981624362,2300700,0,1,0,0,0,0,1,1,0,0
31,12,23,5.499823433,2300700,0,1,0,0,0,1,0,1,0,0
8,14,23,2.537435845,2300200,1,0,0,0,0,1,0,1,0,0
10,12,23,3.564379297,2300200,1,0,0,0,0,0,1,1,0,0
3,14,23,4.43061433,2300100,0,1,0,0,0,1,0,1,0,0
20,16,23,2.031756168,2301000,1,0,0,0,0,1,0,1,0,0
6,16,23,3.561434185,2300500,0,1,0,0,0,1,0,1,0,0
6,16,23,2.291587488,2300500,1,0,0,0,0,0,1,1,0,0
3,12,23,5.499823433,2300100,0,1,0,0,0,1,0,1,0,0
3,12,23,6.175212911,2300100,0,1,0,0,0,0,1,1,0,0
4,12,23,32.56588642,2300300,0,0,0,0,1,1,0,1,0,0
4,12,23,10.23037239,2300300,0,0,1,0,0,0,1,1,0,0
19,12,23,6.175212911,2301000,0,1,0,0,0,0,1,1,0,0
15,16,23,6.010117428,2300900,0,0,1,0,0,1,0,1,0,0
6,14,23,2.537435845,2300400,1,0,0,0,0,1,0,1,0,0
20,12,23,32.56588642,2300900,0,0,0,0,1,1,0,1,0,0
44,12,23,6.175212911,2300400,0,1,0,0,0,0,1,1,0,0
46,14,23,4.43061433,2300400,0,1,0,0,0,1,0,1,0,0
35,14,23,2.537435845,2300900,1,0,0,0,0,1,0,1,0,0
32,12,23,3.564379297,2300900,1,0,0,0,0,0,1,1,0,0
30,18,23,3.219649661,2300500,0,1,0,0,0,0,1,1,0,0
36,14,23,4.43061433,2300500,0,1,0,0,0,1,0,1,0,0
53,12,23,5.499823433,2300700,0,1,0,0,0,1,0,1,0,0
20,12,23,5.499823433,2301000,0,1,0,0,0,1,0,1,0,0
16,14,23,15.11879158,2301000,0,0,0,1,0,0,1,1,0,0
19,14,23,2.537435845,2300800,1,0,0,0,0,1,0,1,0,0
6,18,23,4.846791248,2300300,0,0,1,0,0,1,0,1,0,0
5,14,23,8.322500058,2300300,0,0,1,0,0,0,1,1,0,0
6,14,23,8.322500058,2300100,0,0,1,0,0,0,1,1,0,0
20,12,23,3.564379297,2300700,1,0,0,0,0,0,1,1,0,0
20,12,23,3.564379297,2300700,1,0,0,0,0,0,1,1,0,0
5,12,23,9.154741059,2300500,0,0,1,0,0,1,0,1,0,0
7,16,23,2.031756168,2300200,1,0,0,0,0,1,0,1,0,0
3,14,23,2.537435845,2300200,1,0,0,0,0,1,0,1,0,0
6,12,23,35.32267164,2300100,0,0,0,0,1,0,1,1,0,0
5,16,23,4.008883577,2300500,0,1,0,0,0,0,1,1,0,0
6,16,23,3.561434185,2300500,0,1,0,0,0,1,0,1,0,0
14,12,23,6.175212911,2300400,0,1,0,0,0,0,1,1,0,0
17,16,23,3.561434185,2300500,0,1,0,0,0,1,0,1,0,0
27,14,23,15.11879158,2300300,0,0,0,1,0,0,1,1,0,0
6,16,23,3.561434185,2300100,0,1,0,0,0,1,0,1,0,0
4,16,23,4.008883577,2300100,0,1,0,0,0,0,1,1,0,0
17,12,23,3.164907227,2300100,1,0,0,0,0,1,0,1,0,0
22,14,23,7.430859588,2300300,0,0,1,0,0,1,0,1,0,0
9,14,23,2.537435845,2300800,1,0,0,0,0,1,0,1,0,0
13,18,23,4.846791248,2300500,0,0,1,0,0,1,0,1,0,0
15,18,23,5.446609089,2300500,0,0,1,0,0,0,1,1,0,0
35,12,23,3.164907227,2300400,1,0,0,0,0,1,0,1,0,0
4,16,23,4.008883577,2300500,0,1,0,0,0,0,1,1,0,0
6,16,23,3.561434185,2300500,0,1,0,0,0,1,0,1,0,0
14,14,23,2.537435845,2300800,1,0,0,0,0,1,0,1,0,0
13,18,23,1.833980414,2300800,1,0,0,0,0,0,1,1,0,0
4,16,23,12.42545854,2300100,0,0,0,1,0,0,1,1,0,0
4,18,23,4.846791248,2300500,0,0,1,0,0,1,0,1,0,0
19,19,23,1.453025048,2300900,1,0,0,0,0,1,0,1,0,0
11,14,23,13.60709407,2300500,0,0,0,1,0,1,0,1,0,0
16,12,23,32.56588642,2301000,0,0,0,0,1,1,0,1,0,0
13,16,23,2.031756168,2300100,1,0,0,0,0,1,0,1,0,0
7,18,23,10.15452867,2300700,0,0,0,1,0,0,1,1,0,0
8,16,23,12.42545854,2300700,0,0,0,1,0,0,1,1,0,0
15,8,23,43.21637368,2300100,0,0,0,0,1,1,0,1,0,0
14,12,23,18.27410738,2300100,0,0,0,1,0,0,1,1,0,0
21,12,23,3.564379297,2300100,1,0,0,0,0,0,1,1,0,0
17,10,23,3.941268584,2300800,1,0,0,0,0,1,0,1,0,0
3,12,23,6.175212911,2300100,0,1,0,0,0,0,1,1,0,0
9,14,23,2.860048137,2300100,1,0,0,0,0,0,1,1,0,0
7,14,23,2.860048137,2300200,1,0,0,0,0,0,1,1,0,0
5,16,23,3.561434185,2300200,0,1,0,0,0,1,0,1,0,0
15,16,23,6.010117428,2300800,0,0,1,0,0,1,0,1,0,0
13,18,23,3.219649661,2300800,0,1,0,0,0,0,1,1,0,0
4,12,23,5.499823433,2300200,0,1,0,0,0,1,0,1,0,0
16,18,23,5.446609089,2300900,0,0,1,0,0,0,1,1,0,0
8,12,23,3.564379297,2300200,1,0,0,0,0,0,1,1,0,0
13,12,23,5.499823433,2300200,0,1,0,0,0,1,0,1,0,0
26,14,23,2.860048137,2300500,1,0,0,0,0,0,1,1,0,0
21,14,23,2.537435845,2300500,1,0,0,0,0,1,0,1,0,0
19,12,23,32.56588642,2300200,0,0,0,0,1,1,0,1,0,0
16,12,23,35.32267164,2300200,0,0,0,0,1,0,1,1,0,0
15,16,23,25.73585981,2300200,0,0,0,0,1,0,1,1,0,0
6,12,23,3.164907227,2300500,1,0,0,0,0,1,0,1,0,0
14,12,23,9.154741059,2300400,0,0,1,0,0,1,0,1,0,0
13,12,23,6.175212911,2300400,0,1,0,0,0,0,1,1,0,0
3,14,23,4.981624362,2300600,0,1,0,0,0,0,1,1,0,0
3,12,23,9.154741059,2300600,0,0,1,0,0,1,0,1,0,0
2,14,23,13.60709407,2300100,0,0,0,1,0,1,0,1,0,0
17,14,23,4.43061433,2300300,0,1,0,0,0,1,0,1,0,0
19,14,23,15.11879158,2300800,0,0,0,1,0,0,1,1,0,0
13,12,23,3.164907227,2300700,1,0,0,0,0,1,0,1,0,0
12,16,23,2.291587488,2300500,1,0,0,0,0,0,1,1,0,0
10,14,23,8.322500058,2300400,0,0,1,0,0,0,1,1,0,0
12,16,23,12.42545854,2300200,0,0,0,1,0,0,1,1,0,0
7,24,23,0.828115541,2300300,1,0,0,0,0,1,0,1,0,0
5,16,23,2.291587488,2300300,1,0,0,0,0,0,1,1,0,0
9,12,23,10.23037239,2300300,0,0,1,0,0,0,1,1,0,0
10,0,23,43.62699533,2300300,0,0,0,1,0,1,0,1,0,0
4,12,23,6.175212911,2300500,0,1,0,0,0,0,1,1,0,0
7,12,23,35.32267164,2300500,0,0,0,0,1,0,1,1,0,0
45,14,23,2.537435845,2300800,1,0,0,0,0,1,0,1,0,0
20,12,23,27.89078063,2301000,0,0,0,1,0,0,1,0,1,0
27,16,23,2.291587488,2300900,1,0,0,0,0,0,1,1,0,0
20,12,23,16.50827556,2300800,0,0,0,1,0,1,0,1,0,0
21,12,23,10.23037239,2300800,0,0,1,0,0,0,1,1,0,0
22,12,23,35.32267164,2300800,0,0,0,0,1,0,1,1,0,0
17,16,23,2.291587488,2301000,1,0,0,0,0,0,1,1,0,0
6,12,23,3.164907227,2300100,1,0,0,0,0,1,0,1,0,0
19,18,23,10.15452867,2300600,0,0,0,1,0,0,1,1,0,0
42,14,23,2.860048137,2301000,1,0,0,0,0,0,1,1,0,0
6,16,23,2.031756168,2300300,1,0,0,0,0,1,0,1,0,0
4,12,23,10.23037239,2300100,0,0,1,0,0,0,1,1,0,0
4,12,23,9.154741059,2300100,0,0,1,0,0,1,0,1,0,0
8,14,23,7.430859588,2300600,0,0,1,0,0,1,0,1,0,0
12,14,23,8.322500058,2300600,0,0,1,0,0,0,1,1,0,0
4,14,23,30.31559491,2300100,0,0,0,0,1,0,1,1,0,0
6,14,23,2.537435845,2300100,1,0,0,0,0,1,0,1,0,0
6,10,23,40.67403494,2300200,0,0,0,0,1,0,1,1,0,0
4,12,23,18.27410738,2300100,0,0,0,1,0,0,1,1,0,0
14,14,23,7.430859588,2300200,0,0,1,0,0,1,0,1,0,0
35,19,23,17.88900407,2301000,0,0,0,0,1,1,0,1,0,0
39,16,23,25.73585981,2301000,0,0,0,0,1,0,1,1,0,0
6,12,23,3.164907227,2300100,1,0,0,0,0,1,0,1,0,0
6,16,23,3.561434185,2300500,0,1,0,0,0,1,0,1,0,0
24,14,23,2.537435845,2300500,1,0,0,0,0,1,0,1,0,0
8,12,23,3.564379297,2300800,1,0,0,0,0,0,1,1,0,0
8,12,23,9.154741059,2300800,0,0,1,0,0,1,0,1,0,0
7,18,23,5.446609089,2300500,0,0,1,0,0,0,1,1,0,0
6,16,23,6.010117428,2300500,0,0,1,0,0,1,0,1,0,0
42,14,23,8.322500058,2300200,0,0,1,0,0,0,1,1,0,0
14,12,23,32.56588642,2300400,0,0,0,0,1,1,0,1,0,0
16,12,23,18.27410738,2300400,0,0,0,1,0,0,1,1,0,0
11,12,23,35.32267164,2300300,0,0,0,0,1,0,1,1,0,0
5,14,23,2.860048137,2300100,1,0,0,0,0,0,1,1,0,0
6,14,23,2.537435845,2300100,1,0,0,0,0,1,0,1,0,0
12,12,23,3.164907227,2300200,1,0,0,0,0,1,0,1,0,0
31,12,23,35.32267164,2300700,0,0,0,0,1,0,1,1,0,0
7,12,23,6.175212911,2300200,0,1,0,0,0,0,1,1,0,0
6,12,23,5.499823433,2300200,0,1,0,0,0,1,0,1,0,0
17,18,23,9.086064505,2300900,0,0,0,1,0,1,0,1,0,0
15,14,23,30.31559491,2300900,0,0,0,0,1,0,1,1,0,0
8,14,23,2.537435845,2300100,1,0,0,0,0,1,0,1,0,0
24,12,23,5.499823433,2300500,0,1,0,0,0,1,0,1,0,0
7,12,23,16.50827556,2300600,0,0,0,1,0,1,0,1,0,0
12,11,23,20.03398855,2300600,0,0,0,1,0,0,1,1,0,0
15,19,23,2.55836372,2300400,0,1,0,0,0,1,0,1,0,0
12,18,23,3.219649661,2300200,0,1,0,0,0,0,1,1,0,0
9,12,23,3.164907227,2300200,1,0,0,0,0,1,0,1,0,0
16,14,23,4.43061433,2300400,0,1,0,0,0,1,0,1,0,0
15,16,23,2.291587488,2300400,1,0,0,0,0,0,1,1,0,0
3,16,23,3.561434185,2300500,0,1,0,0,0,1,0,1,0,0
3,14,23,2.860048137,2300500,1,0,0,0,0,0,1,1,0,0
11,12,23,3.164907227,2300200,1,0,0,0,0,1,0,1,0,0
5,18,23,5.446609089,2300200,0,0,1,0,0,0,1,1,0,0
5,14,23,7.430859588,2300200,0,0,1,0,0,1,0,1,0,0
46,11,23,3.532598484,2300500,1,0,0,0,0,1,0,1,0,0
36,18,23,1.833980414,2300400,1,0,0,0,0,0,1,1,0,0
37,14,23,2.537435845,2300400,1,0,0,0,0,1,0,1,0,0
6,18,23,1.833980414,2300300,1,0,0,0,0,0,1,1,0,0
7,16,23,2.291587488,2300500,1,0,0,0,0,0,1,1,0,0
5,16,23,6.010117428,2300500,0,0,1,0,0,1,0,1,0,0
17,12,23,3.164907227,2300300,1,0,0,0,0,1,0,1,0,0
13,19,23,1.640084305,2300700,1,0,0,0,0,0,1,1,0,0
5,12,23,9.154741059,2300500,0,0,1,0,0,1,0,1,0,0
15,16,23,2.291587488,2300600,1,0,0,0,0,0,1,1,0,0
1,12,23,6.175212911,2300100,0,1,0,0,0,0,1,1,0,0
18,12,23,9.154741059,2300900,0,0,1,0,0,1,0,1,0,0
14,12,23,10.23037239,2300900,0,0,1,0,0,0,1,1,0,0
4,16,23,2.031756168,2300100,1,0,0,0,0,1,0,1,0,0
