PWGTP,EDUCATION,ST,percentage,GEOID,65-69,70-74,75-79,80-84,85+,Male,Female,Other,Hispanic,Black
147,12,23,3.448956817,2301000,1,0,0,0,0,0,1,1,0,0
110,12,23,16.04343298,2301000,0,0,0,1,0,1,0,1,0,0
6,14,23,8.874950303,2300600,0,0,1,0,0,1,0,1,0,0
4,12,23,9.921297959,2300600,0,0,1,0,0,0,1,1,0,0
3,16,23,3.448956817,2300200,1,0,0,0,0,0,1,1,0,0
4,16,23,17.77012503,2300200,0,0,0,1,0,0,1,1,0,0
10,12,23,3.448956817,2300500,1,0,0,0,0,0,1,1,0,0
3,8,23,5.325187858,2300500,0,1,0,0,0,1,0,1,0,0
23,16,23,16.04343298,2300400,0,0,0,1,0,1,0,1,0,0
7,14,23,5.325187858,2300500,0,1,0,0,0,1,0,1,0,0
14,14,23,3.0620098,2300200,1,0,0,0,0,1,0,1,0,0
10,16,23,9.921297959,2300500,0,0,1,0,0,0,1,1,0,0
2,16,23,9.921297959,2300500,0,0,1,0,0,0,1,1,0,0
3,16,23,5.325187858,2300500,0,1,0,0,0,1,0,1,0,0
89,16,23,5.325187858,2300500,0,1,0,0,0,1,0,1,0,0
8,12,23,5.325187858,2300500,0,1,0,0,0,1,0,1,0,0
5,12,23,17.77012503,2300500,0,0,0,1,0,0,1,1,0,0
37,12,23,17.77012503,2300200,0,0,0,1,0,0,1,1,0,0
11,16,23,34.54726257,2300500,0,0,0,0,1,0,1,1,0,0
17,16,23,5.325187858,2300500,0,1,0,0,0,1,0,1,0,0
16,12,23,5.980488929,2300500,0,1,0,0,0,0,1,1,0,0
3,14,23,5.980488929,2300200,0,1,0,0,0,0,1,1,0,0
9,18,23,8.874950303,2300200,0,0,1,0,0,1,0,1,0,0
3,12,23,31.82122021,2300100,0,0,0,0,1,1,0,1,0,0
5,12,23,3.0620098,2300600,1,0,0,0,0,1,0,1,0,0
5,16,23,5.325187858,2300700,0,1,0,0,0,1,0,1,0,0
13,12,23,5.980488929,2300700,0,1,0,0,0,0,1,1,0,0
12,14,23,9.921297959,2300200,0,0,1,0,0,0,1,1,0,0
2,16,23,5.325187858,2300500,0,1,0,0,0,1,0,1,0,0
1,14,23,5.980488929,2300500,0,1,0,0,0,0,1,1,0,0
61,24,23,31.82122021,2300300,0,0,0,0,1,1,0,1,0,0
27,14,23,17.77012503,2300300,0,0,0,1,0,0,1,1,0,0
2,14,23,16.04343298,2300700,0,0,0,1,0,1,0,1,0,0
15,16,23,5.980488929,2300400,0,1,0,0,0,0,1,1,0,0
2,12,23,34.54726257,2300200,0,0,0,0,1,0,1,1,0,0
38,14,23,3.0620098,2300900,1,0,0,0,0,1,0,1,0,0
1,12,23,9.921297959,2300500,0,0,1,0,0,0,1,1,0,0
8,18,23,5.980488929,2300500,0,1,0,0,0,0,1,1,0,0
8,12,23,9.921297959,2300600,0,0,1,0,0,0,1,1,0,0
53,12,23,3.448956817,2300900,1,0,0,0,0,0,1,1,0,0
8,14,23,5.325187858,2300500,0,1,0,0,0,1,0,1,0,0
11,12,23,3.448956817,2300500,1,0,0,0,0,0,1,1,0,0
1,12,23,3.0620098,2300100,1,0,0,0,0,1,0,1,0,0
2,12,23,9.921297959,2300100,0,0,1,0,0,0,1,1,0,0
2,14,23,17.77012503,2300300,0,0,0,1,0,0,1,1,0,0
42,18,23,9.921297959,2300600,0,0,1,0,0,0,1,1,0,0
11,8,23,31.82122021,2300300,0,0,0,0,1,1,0,1,0,0
7,8,23,34.54726257,2300300,0,0,0,0,1,0,1,1,0,0
56,12,23,3.0620098,2300200,1,0,0,0,0,1,0,1,0,0
4,14,23,3.0620098,2300900,1,0,0,0,0,1,0,1,0,0
6,12,23,3.448956817,2300900,1,0,0,0,0,0,1,1,0,0
185,14,23,34.54726257,2300800,0,0,0,0,1,0,1,1,0,0
74,16,23,8.874950303,2300500,0,0,1,0,0,1,0,1,0,0
40,19,23,3.0620098,2300900,1,0,0,0,0,1,0,1,0,0
40,14,23,3.448956817,2300900,1,0,0,0,0,0,1,1,0,0
14,16,23,9.921297959,2300700,0,0,1,0,0,0,1,1,0,0
14,18,23,8.874950303,2300700,0,0,1,0,0,1,0,1,0,0
4,14,23,17.77012503,2300200,0,0,0,1,0,0,1,1,0,0
34,16,23,31.82122021,2300400,0,0,0,0,1,1,0,1,0,0
128,12,23,3.448956817,2300200,1,0,0,0,0,0,1,1,0,0
17,16,23,5.980488929,2300300,0,1,0,0,0,0,1,1,0,0
10,12,23,5.325187858,2300300,0,1,0,0,0,1,0,1,0,0
32,18,23,3.0620098,2300400,1,0,0,0,0,1,0,1,0,0
7,12,23,5.325187858,2300800,0,1,0,0,0,1,0,1,0,0
14,12,23,3.448956817,2300300,1,0,0,0,0,0,1,1,0,0
14,12,23,3.0620098,2300300,1,0,0,0,0,1,0,1,0,0
13,16,23,5.325187858,2300200,0,1,0,0,0,1,0,1,0,0
13,16,23,3.448956817,2300200,1,0,0,0,0,0,1,1,0,0
1,9,23,34.54726257,2300200,0,0,0,0,1,0,1,1,0,0
1,9,23,3.0620098,2300200,1,0,0,0,0,1,0,1,0,0
4,12,23,3.448956817,2300300,1,0,0,0,0,0,1,1,0,0
26,24,23,3.0620098,2300300,1,0,0,0,0,1,0,1,0,0
13,24,23,3.0620098,2300100,1,0,0,0,0,1,0,1,0,0
13,12,23,5.980488929,2300100,0,1,0,0,0,0,1,1,0,0
8,16,23,3.448956817,2300200,1,0,0,0,0,0,1,1,0,0
2,14,23,16.04343298,2300100,0,0,0,1,0,1,0,1,0,0
5,12,23,5.980488929,2300500,0,1,0,0,0,0,1,1,0,0
8,12,23,5.325187858,2300500,0,1,0,0,0,1,0,1,0,0
51,16,23,5.325187858,2300800,0,1,0,0,0,1,0,1,0,0
7,14,23,8.874950303,2300300,0,0,1,0,0,1,0,1,0,0
5,12,23,9.921297959,2300300,0,0,1,0,0,0,1,1,0,0
2,16,23,3.0620098,2300200,1,0,0,0,0,1,0,1,0,0
4,19,23,3.0620098,2300500,1,0,0,0,0,1,0,1,0,0
3,19,23,3.448956817,2300500,1,0,0,0,0,0,1,1,0,0
52,14,23,3.0620098,2300500,1,0,0,0,0,1,0,1,0,0
64,18,23,5.980488929,2300500,0,1,0,0,0,0,1,1,0,0
7,12,23,5.325187858,2300800,0,1,0,0,0,1,0,1,0,0
30,14,23,3.0620098,2300800,1,0,0,0,0,1,0,1,0,0
34,12,23,3.448956817,2300800,1,0,0,0,0,0,1,1,0,0
2,14,23,5.325187858,2300500,0,1,0,0,0,1,0,1,0,0
3,16,23,3.448956817,2300500,1,0,0,0,0,0,1,1,0,0
1,24,23,16.04343298,2300500,0,0,0,1,0,1,0,1,0,0
1,16,23,9.921297959,2300500,0,0,1,0,0,0,1,1,0,0
8,24,23,3.0620098,2300900,1,0,0,0,0,1,0,1,0,0
3,0,23,5.980488929,2300900,0,1,0,0,0,0,1,1,0,0
2,16,23,5.325187858,2300800,0,1,0,0,0,1,0,1,0,0
3,16,23,5.980488929,2300800,0,1,0,0,0,0,1,1,0,0
33,14,23,17.77012503,2300500,0,0,0,1,0,0,1,1,0,0
49,16,23,16.04343298,2300500,0,0,0,1,0,1,0,1,0,0
30,18,23,31.82122021,2300600,0,0,0,0,1,1,0,1,0,0
8,14,23,3.0620098,2301000,1,0,0,0,0,1,0,1,0,0
1,12,23,3.0620098,2300100,1,0,0,0,0,1,0,1,0,0
5,14,23,3.448956817,2300500,1,0,0,0,0,0,1,1,0,0
16,14,23,3.0620098,2300400,1,0,0,0,0,1,0,1,0,0
18,18,23,3.448956817,2300400,1,0,0,0,0,0,1,1,0,0
6,16,23,9.921297959,2300700,0,0,1,0,0,0,1,1,0,0
4,16,23,5.980488929,2300200,0,1,0,0,0,0,1,1,0,0
1,10,23,9.921297959,2300200,0,0,1,0,0,0,1,1,0,0
1,12,23,3.0620098,2300200,1,0,0,0,0,1,0,1,0,0
16,14,23,17.77012503,2300100,0,0,0,1,0,0,1,1,0,0
28,12,23,31.82122021,2300100,0,0,0,0,1,1,0,1,0,0
6,18,23,3.448956817,2301000,1,0,0,0,0,0,1,1,0,0
3,14,23,5.980488929,2300200,0,1,0,0,0,0,1,1,0,0
2,12,23,16.04343298,2300500,0,0,0,1,0,1,0,1,0,0
2,12,23,9.921297959,2300500,0,0,1,0,0,0,1,1,0,0
8,12,23,8.874950303,2300400,0,0,1,0,0,1,0,1,0,0
9,12,23,5.980488929,2300400,0,1,0,0,0,0,1,1,0,0
18,16,23,3.0620098,2300800,1,0,0,0,0,1,0,1,0,0
15,12,23,3.448956817,2300800,1,0,0,0,0,0,1,1,0,0
20,12,23,16.04343298,2300200,0,0,0,1,0,1,0,1,0,0
6,9,23,34.54726257,2300200,0,0,0,0,1,0,1,1,0,0
76,14,23,17.77012503,2300400,0,0,0,1,0,0,1,1,0,0
52,14,23,16.04343298,2300400,0,0,0,1,0,1,0,1,0,0
11,14,23,16.04343298,2300200,0,0,0,1,0,1,0,1,0,0
7,12,23,3.448956817,2300300,1,0,0,0,0,0,1,1,0,0
10,16,23,3.0620098,2300200,1,0,0,0,0,1,0,1,0,0
20,12,23,3.448956817,2300200,1,0,0,0,0,0,1,1,0,0
6,16,23,31.82122021,2301000,0,0,0,0,1,1,0,1,0,0
5,14,23,34.54726257,2301000,0,0,0,0,1,0,1,1,0,0
2,12,23,5.325187858,2300200,0,1,0,0,0,1,0,1,0,0
3,12,23,5.980488929,2300200,0,1,0,0,0,0,1,1,0,0
3,14,23,17.77012503,2300900,0,0,0,1,0,0,1,1,0,0
10,16,23,31.82122021,2300900,0,0,0,0,1,1,0,1,0,0
2,14,23,9.921297959,2300100,0,0,1,0,0,0,1,1,0,0
43,16,23,5.980488929,2300900,0,1,0,0,0,0,1,1,0,0
8,12,23,34.54726257,2300300,0,0,0,0,1,0,1,1,0,0
39,12,23,3.0620098,2300400,1,0,0,0,0,1,0,1,0,0
2,16,23,8.874950303,2300100,0,0,1,0,0,1,0,1,0,0
4,14,23,3.0620098,2300300,1,0,0,0,0,1,0,1,0,0
1,12,23,5.325187858,2300500,0,1,0,0,0,1,0,1,0,0
1,24,23,5.980488929,2300500,0,1,0,0,0,0,1,1,0,0
5,16,23,9.921297959,2300300,0,0,1,0,0,0,1,1,0,0
9,18,23,16.04343298,2300300,0,0,0,1,0,1,0,1,0,0
3,18,23,3.448956817,2300300,1,0,0,0,0,0,1,1,0,0
47,14,23,34.54726257,2300500,0,0,0,0,1,0,1,1,0,0
3,14,23,3.448956817,2300100,1,0,0,0,0,0,1,1,0,0
3,14,23,3.448956817,2300200,1,0,0,0,0,0,1,1,0,0
12,14,23,5.325187858,2300200,0,1,0,0,0,1,0,1,0,0
9,8,23,34.54726257,2300800,0,0,0,0,1,0,1,1,0,0
13,12,23,5.980488929,2300900,0,1,0,0,0,0,1,1,0,0
11,14,23,8.874950303,2300900,0,0,1,0,0,1,0,1,0,0
17,12,23,3.0620098,2300700,1,0,0,0,0,1,0,1,0,0
39,14,23,8.874950303,2300800,0,0,1,0,0,1,0,1,0,0
6,14,23,5.980488929,2300100,0,1,0,0,0,0,1,1,0,0
11,14,23,3.0620098,2300500,1,0,0,0,0,1,0,1,0,0
18,14,23,3.448956817,2300500,1,0,0,0,0,0,1,1,0,0
1,12,23,9.921297959,2300100,0,0,1,0,0,0,1,1,0,0
1,12,23,8.874950303,2300100,0,0,1,0,0,1,0,1,0,0
2,12,23,16.04343298,2300200,0,0,0,1,0,1,0,1,0,0
1,10,23,9.921297959,2300200,0,0,1,0,0,0,1,1,0,0
8,18,23,8.874950303,2300500,0,0,1,0,0,1,0,1,0,0
3,16,23,9.921297959,2300500,0,0,1,0,0,0,1,1,0,0
5,16,23,3.448956817,2300700,1,0,0,0,0,0,1,1,0,0
6,12,23,3.0620098,2300700,1,0,0,0,0,1,0,1,0,0
44,14,23,3.0620098,2300600,1,0,0,0,0,1,0,1,0,0
50,16,23,3.448956817,2300600,1,0,0,0,0,0,1,1,0,0
8,18,23,9.921297959,2300900,0,0,1,0,0,0,1,1,0,0
4,16,23,3.448956817,2300500,1,0,0,0,0,0,1,1,0,0
8,16,23,8.874950303,2300300,0,0,1,0,0,1,0,1,0,0
2,12,23,3.448956817,2300100,1,0,0,0,0,0,1,1,0,0
5,18,23,3.0620098,2300700,1,0,0,0,0,1,0,1,0,0
4,18,23,3.448956817,2300700,1,0,0,0,0,0,1,1,0,0
24,14,23,5.980488929,2300600,0,1,0,0,0,0,1,1,0,0
20,19,23,3.0620098,2300500,1,0,0,0,0,1,0,1,0,0
15,18,23,3.448956817,2300500,1,0,0,0,0,0,1,1,0,0
4,14,23,34.54726257,2300700,0,0,0,0,1,0,1,1,0,0
1,24,23,5.980488929,2300500,0,1,0,0,0,0,1,1,0,0
1,14,23,3.0620098,2300500,1,0,0,0,0,1,0,1,0,0
2,12,23,17.77012503,2300200,0,0,0,1,0,0,1,1,0,0
3,12,23,31.82122021,2300100,0,0,0,0,1,1,0,1,0,0
1,12,23,9.921297959,2300100,0,0,1,0,0,0,1,1,0,0
3,18,23,3.448956817,2300500,1,0,0,0,0,0,1,1,0,0
3,18,23,3.0620098,2300500,1,0,0,0,0,1,0,1,0,0
6,16,23,3.448956817,2300800,1,0,0,0,0,0,1,1,0,0
6,16,23,3.0620098,2300800,1,0,0,0,0,1,0,1,0,0
33,12,23,5.980488929,2300300,0,1,0,0,0,0,1,1,0,0
25,16,23,5.325187858,2300200,0,1,0,0,0,1,0,1,0,0
17,16,23,3.448956817,2300200,1,0,0,0,0,0,1,1,0,0
13,12,23,9.921297959,2300200,0,0,1,0,0,0,1,1,0,0
2,12,23,8.874950303,2300300,0,0,1,0,0,1,0,1,0,0
2,12,23,5.980488929,2300300,0,1,0,0,0,0,1,1,0,0
3,18,23,5.325187858,2300500,0,1,0,0,0,1,0,1,0,0
153,19,23,8.874950303,2300800,0,0,1,0,0,1,0,1,0,0
3,8,23,34.54726257,2300900,0,0,0,0,1,0,1,1,0,0
6,12,23,5.980488929,2300100,0,1,0,0,0,0,1,1,0,0
6,12,23,5.325187858,2300100,0,1,0,0,0,1,0,1,0,0
8,10,23,5.980488929,2300200,0,1,0,0,0,0,1,1,0,0
10,10,23,5.325187858,2300200,0,1,0,0,0,1,0,1,0,0
16,12,23,5.325187858,2300500,0,1,0,0,0,1,0,1,0,0
3,10,23,3.0620098,2300300,1,0,0,0,0,1,0,1,0,0
17,18,23,31.82122021,2300500,0,0,0,0,1,1,0,1,0,0
11,18,23,34.54726257,2300500,0,0,0,0,1,0,1,1,0,0
10,18,23,3.448956817,2300900,1,0,0,0,0,0,1,1,0,0
11,18,23,5.325187858,2300900,0,1,0,0,0,1,0,1,0,0
7,16,23,3.0620098,2300500,1,0,0,0,0,1,0,1,0,0
9,19,23,5.980488929,2300500,0,1,0,0,0,0,1,1,0,0
16,16,23,16.04343298,2300500,0,0,0,1,0,1,0,1,0,0
9,16,23,17.77012503,2300500,0,0,0,1,0,0,1,1,0,0
2,0,23,5.325187858,2300500,0,1,0,0,0,1,0,1,0,0
44,16,23,31.82122021,2300100,0,0,0,0,1,1,0,1,0,0
10,18,23,3.448956817,2301000,1,0,0,0,0,0,1,1,0,0
5,12,23,3.448956817,2300100,1,0,0,0,0,0,1,1,0,0
16,16,23,5.980488929,2300500,0,1,0,0,0,0,1,1,0,0
2,14,23,5.980488929,2300200,0,1,0,0,0,0,1,1,0,0
4,12,23,9.921297959,2300200,0,0,1,0,0,0,1,1,0,0
4,12,23,8.874950303,2300200,0,0,1,0,0,1,0,1,0,0
11,12,23,5.980488929,2300500,0,1,0,0,0,0,1,1,0,0
163,12,23,9.921297959,2301000,0,0,1,0,0,0,1,1,0,0
6,12,23,3.0620098,2300300,1,0,0,0,0,1,0,1,0,0
6,12,23,3.448956817,2300300,1,0,0,0,0,0,1,1,0,0
2,10,23,31.82122021,2300300,0,0,0,0,1,1,0,1,0,0
17,12,23,3.0620098,2300700,1,0,0,0,0,1,0,1,0,0
4,16,23,3.0620098,2300100,1,0,0,0,0,1,0,1,0,0
4,14,23,34.54726257,2300800,0,0,0,0,1,0,1,1,0,0
6,14,23,3.0620098,2300200,1,0,0,0,0,1,0,1,0,0
2,12,23,5.980488929,2300500,0,1,0,0,0,0,1,1,0,0
2,11,23,17.77012503,2300200,0,0,0,1,0,0,1,1,0,0
4,14,23,5.325187858,2300600,0,1,0,0,0,1,0,1,0,0
2,11,23,5.980488929,2300600,0,1,0,0,0,0,1,1,0,0
10,12,23,3.448956817,2300700,1,0,0,0,0,0,1,1,0,0
5,12,23,8.874950303,2300700,0,0,1,0,0,1,0,1,0,0
4,18,23,5.980488929,2300700,0,1,0,0,0,0,1,1,0,0
3,16,23,31.82122021,2300400,0,0,0,0,1,1,0,1,0,0
4,16,23,34.54726257,2300400,0,0,0,0,1,0,1,1,0,0
7,18,23,3.0620098,2300900,1,0,0,0,0,1,0,1,0,0
9,14,23,3.448956817,2300900,1,0,0,0,0,0,1,1,0,0
11,14,23,8.874950303,2300900,0,0,1,0,0,1,0,1,0,0
6,12,23,9.921297959,2300900,0,0,1,0,0,0,1,1,0,0
8,14,23,16.04343298,2300200,0,0,0,1,0,1,0,1,0,0
6,14,23,3.0620098,2300900,1,0,0,0,0,1,0,1,0,0
6,14,23,3.0620098,2300900,1,0,0,0,0,1,0,1,0,0
3,16,23,5.980488929,2300100,0,1,0,0,0,0,1,1,0,0
40,14,23,3.0620098,2300500,1,0,0,0,0,1,0,1,0,0
22,14,23,5.325187858,2300800,0,1,0,0,0,1,0,1,0,0
32,14,23,5.980488929,2300800,0,1,0,0,0,0,1,1,0,0
26,14,23,5.325187858,2300200,0,1,0,0,0,1,0,1,0,0
42,14,23,5.980488929,2300200,0,1,0,0,0,0,1,1,0,0
2,14,23,5.325187858,2300100,0,1,0,0,0,1,0,1,0,0
2,12,23,5.980488929,2300100,0,1,0,0,0,0,1,1,0,0
1,11,23,5.325187858,2300100,0,1,0,0,0,1,0,1,0,0
23,12,23,34.54726257,2301000,0,0,0,0,1,0,1,1,0,0
1,18,23,3.448956817,2300100,1,0,0,0,0,0,1,1,0,0
5,14,23,5.325187858,2300800,0,1,0,0,0,1,0,1,0,0
3,12,23,5.980488929,2300800,0,1,0,0,0,0,1,1,0,0
2,12,23,3.0620098,2300500,1,0,0,0,0,1,0,1,0,0
4,12,23,34.54726257,2300200,0,0,0,0,1,0,1,1,0,0
7,12,23,34.54726257,2300200,0,0,0,0,1,0,1,1,0,0
35,14,23,3.448956817,2300300,1,0,0,0,0,0,1,1,0,0
36,14,23,3.0620098,2300300,1,0,0,0,0,1,0,1,0,0
20,6,23,3.448956817,2300500,1,0,0,0,0,0,1,1,0,0
10,8,23,5.325187858,2300500,0,1,0,0,0,1,0,1,0,0
2,12,23,16.04343298,2300100,0,0,0,1,0,1,0,1,0,0
2,14,23,16.04343298,2300500,0,0,0,1,0,1,0,1,0,0
20,16,23,5.980488929,2300500,0,1,0,0,0,0,1,1,0,0
6,18,23,8.874950303,2300100,0,0,1,0,0,1,0,1,0,0
2,14,23,9.921297959,2300100,0,0,1,0,0,0,1,1,0,0
31,12,23,5.980488929,2300200,0,1,0,0,0,0,1,1,0,0
17,14,23,5.325187858,2300200,0,1,0,0,0,1,0,1,0,0
8,14,23,5.325187858,2300800,0,1,0,0,0,1,0,1,0,0
10,14,23,3.448956817,2300800,1,0,0,0,0,0,1,1,0,0
4,12,23,3.0620098,2300100,1,0,0,0,0,1,0,1,0,0
4,12,23,3.448956817,2300100,1,0,0,0,0,0,1,1,0,0
10,8,23,5.325187858,2300100,0,1,0,0,0,1,0,1,0,0
5,12,23,34.54726257,2300500,0,0,0,0,1,0,1,1,0,0
5,14,23,34.54726257,2300300,0,0,0,0,1,0,1,1,0,0
10,19,23,5.325187858,2300600,0,1,0,0,0,1,0,1,0,0
18,12,23,5.980488929,2300600,0,1,0,0,0,0,1,1,0,0
15,14,23,3.448956817,2300100,1,0,0,0,0,0,1,1,0,0
13,12,23,3.0620098,2300100,1,0,0,0,0,1,0,1,0,0
28,14,23,16.04343298,2300200,0,0,0,1,0,1,0,1,0,0
19,18,23,9.921297959,2300200,0,0,1,0,0,0,1,1,0,0
2,18,23,5.325187858,2300700,0,1,0,0,0,1,0,1,0,0
2,14,23,3.0620098,2300100,1,0,0,0,0,1,0,1,0,0
12,14,23,5.325187858,2300500,0,1,0,0,0,1,0,1,0,0
25,18,23,3.448956817,2300500,1,0,0,0,0,0,1,1,0,0
3,19,23,9.921297959,2300500,0,0,1,0,0,0,1,1,0,0
2,19,23,5.325187858,2300500,0,1,0,0,0,1,0,1,0,0
8,16,23,16.04343298,2300300,0,0,0,1,0,1,0,1,0,0
3,18,23,9.921297959,2300300,0,0,1,0,0,0,1,1,0,0
3,14,23,3.448956817,2300100,1,0,0,0,0,0,1,1,0,0
3,12,23,3.0620098,2300100,1,0,0,0,0,1,0,1,0,0
4,16,23,3.0620098,2300200,1,0,0,0,0,1,0,1,0,0
62,18,23,34.54726257,2300100,0,0,0,0,1,0,1,1,0,0
5,16,23,3.448956817,2300200,1,0,0,0,0,0,1,1,0,0
6,14,23,5.325187858,2300200,0,1,0,0,0,1,0,1,0,0
2,12,23,17.77012503,2300100,0,0,0,1,0,0,1,1,0,0
8,12,23,16.04343298,2300100,0,0,0,1,0,1,0,1,0,0
3,12,23,5.325187858,2300300,0,1,0,0,0,1,0,1,0,0
3,12,23,3.448956817,2300300,1,0,0,0,0,0,1,1,0,0
15,12,23,8.874950303,2300800,0,0,1,0,0,1,0,1,0,0
9,12,23,5.325187858,2300800,0,1,0,0,0,1,0,1,0,0
105,14,23,9.921297959,2300200,0,0,1,0,0,0,1,1,0,0
8,14,23,5.980488929,2300500,0,1,0,0,0,0,1,1,0,0
4,16,23,5.325187858,2300500,0,1,0,0,0,1,0,1,0,0
5,16,23,5.325187858,2300400,0,1,0,0,0,1,0,1,0,0
5,18,23,5.980488929,2300400,0,1,0,0,0,0,1,1,0,0
18,12,23,16.04343298,2300800,0,0,0,1,0,1,0,1,0,0
46,14,23,8.874950303,2300500,0,0,1,0,0,1,0,1,0,0
49,16,23,9.921297959,2300500,0,0,1,0,0,0,1,1,0,0
5,12,23,8.874950303,2300800,0,0,1,0,0,1,0,1,0,0
6,14,23,5.980488929,2300800,0,1,0,0,0,0,1,1,0,0
70,16,23,3.0620098,2300500,1,0,0,0,0,1,0,1,0,0
59,16,23,3.448956817,2300500,1,0,0,0,0,0,1,1,0,0
11,14,23,5.325187858,2300500,0,1,0,0,0,1,0,1,0,0
16,14,23,3.448956817,2300100,1,0,0,0,0,0,1,1,0,0
2,16,23,3.0620098,2300100,1,0,0,0,0,1,0,1,0,0
5,12,23,16.04343298,2300500,0,0,0,1,0,1,0,1,0,0
3,14,23,3.0620098,2300500,1,0,0,0,0,1,0,1,0,0
11,12,23,5.980488929,2300100,0,1,0,0,0,0,1,1,0,0
118,12,23,31.82122021,2300200,0,0,0,0,1,1,0,1,0,0
60,12,23,17.77012503,2300200,0,0,0,1,0,0,1,1,0,0
4,18,23,16.04343298,2300400,0,0,0,1,0,1,0,1,0,0
3,16,23,9.921297959,2300400,0,0,1,0,0,0,1,1,0,0
6,9,23,17.77012503,2300300,0,0,0,1,0,0,1,1,0,0
26,14,23,3.0620098,2300300,1,0,0,0,0,1,0,1,0,0
7,12,23,5.325187858,2300200,0,1,0,0,0,1,0,1,0,0
4,12,23,3.448956817,2300200,1,0,0,0,0,0,1,1,0,0
10,6,23,31.82122021,2300700,0,0,0,0,1,1,0,1,0,0
39,12,23,3.448956817,2300700,1,0,0,0,0,0,1,1,0,0
82,14,23,17.77012503,2300200,0,0,0,1,0,0,1,1,0,0
23,12,23,5.980488929,2300400,0,1,0,0,0,0,1,1,0,0
16,12,23,8.874950303,2300400,0,0,1,0,0,1,0,1,0,0
11,14,23,3.0620098,2300700,1,0,0,0,0,1,0,1,0,0
4,12,23,5.980488929,2301000,0,1,0,0,0,0,1,1,0,0
1,9,23,5.325187858,2300500,0,1,0,0,0,1,0,1,0,0
7,14,23,9.921297959,2300300,0,0,1,0,0,0,1,1,0,0
12,12,23,34.54726257,2300600,0,0,0,0,1,0,1,1,0,0
12,12,23,5.325187858,2300900,0,1,0,0,0,1,0,1,0,0
25,12,23,5.980488929,2300900,0,1,0,0,0,0,1,1,0,0
4,12,23,3.448956817,2300200,1,0,0,0,0,0,1,1,0,0
3,14,23,3.0620098,2300200,1,0,0,0,0,1,0,1,0,0
7,14,23,34.54726257,2300200,0,0,0,0,1,0,1,1,0,0
7,12,23,16.04343298,2300100,0,0,0,1,0,1,0,1,0,0
16,12,23,3.448956817,2300500,1,0,0,0,0,0,1,1,0,0
3,14,23,9.921297959,2300500,0,0,1,0,0,0,1,1,0,0
2,12,23,8.874950303,2300500,0,0,1,0,0,1,0,1,0,0
15,12,23,9.921297959,2300400,0,0,1,0,0,0,1,1,0,0
7,12,23,9.921297959,2300500,0,0,1,0,0,0,1,1,0,0
52,14,23,3.448956817,2300300,1,0,0,0,0,0,1,1,0,0
36,12,23,8.874950303,2300800,0,0,1,0,0,1,0,1,0,0
11,16,23,5.325187858,2300300,0,1,0,0,0,1,0,1,0,0
14,12,23,9.921297959,2300200,0,0,1,0,0,0,1,1,0,0
3,12,23,9.921297959,2300200,0,0,1,0,0,0,1,1,0,0
7,14,23,3.448956817,2300100,1,0,0,0,0,0,1,1,0,0
2,14,23,5.980488929,2300500,0,1,0,0,0,0,1,1,0,0
4,12,23,3.0620098,2300500,1,0,0,0,0,1,0,1,0,0
25,19,23,3.448956817,2300700,1,0,0,0,0,0,1,1,0,0
26,14,23,3.0620098,2300700,1,0,0,0,0,1,0,1,0,0
1,16,23,3.0620098,2300200,1,0,0,0,0,1,0,1,0,0
1,24,23,3.448956817,2300200,1,0,0,0,0,0,1,1,0,0
2,16,23,3.0620098,2300200,1,0,0,0,0,1,0,1,0,0
7,16,23,8.874950303,2300200,0,0,1,0,0,1,0,1,0,0
5,12,23,3.448956817,2300500,1,0,0,0,0,0,1,1,0,0
3,14,23,5.325187858,2300500,0,1,0,0,0,1,0,1,0,0
3,18,23,8.188551357,2300700,1,0,0,0,0,0,1,0,0,1
3,16,23,5.980488929,2300500,0,1,0,0,0,0,1,1,0,0
4,18,23,8.874950303,2300400,0,0,1,0,0,1,0,1,0,0
5,16,23,9.921297959,2300400,0,0,1,0,0,0,1,1,0,0
14,18,23,34.54726257,2300500,0,0,0,0,1,0,1,1,0,0
9,18,23,3.0620098,2300700,1,0,0,0,0,1,0,1,0,0
52,14,23,5.980488929,2300400,0,1,0,0,0,0,1,1,0,0
64,14,23,8.874950303,2300400,0,0,1,0,0,1,0,1,0,0
3,14,23,16.04343298,2300200,0,0,0,1,0,1,0,1,0,0
3,16,23,17.77012503,2300200,0,0,0,1,0,0,1,1,0,0
3,16,23,5.325187858,2300500,0,1,0,0,0,1,0,1,0,0
3,18,23,3.448956817,2300500,1,0,0,0,0,0,1,1,0,0
3,14,23,5.325187858,2300500,0,1,0,0,0,1,0,1,0,0
4,16,23,5.980488929,2300500,0,1,0,0,0,0,1,1,0,0
3,18,23,3.448956817,2300100,1,0,0,0,0,0,1,1,0,0
5,24,23,8.874950303,2300100,0,0,1,0,0,1,0,1,0,0
29,19,23,31.82122021,2300100,0,0,0,0,1,1,0,1,0,0
5,18,23,3.448956817,2300100,1,0,0,0,0,0,1,1,0,0
18,16,23,3.448956817,2300900,1,0,0,0,0,0,1,1,0,0
20,18,23,3.0620098,2300900,1,0,0,0,0,1,0,1,0,0
1,16,23,5.325187858,2300100,0,1,0,0,0,1,0,1,0,0
1,12,23,3.448956817,2300100,1,0,0,0,0,0,1,1,0,0
20,16,23,3.0620098,2300900,1,0,0,0,0,1,0,1,0,0
